"nom_amenageur","siren_amenageur","contact_amenageur","nom_operateur","contact_operateur","telephone_operateur","nom_enseigne","id_station_itinerance","id_station_local","nom_station","implantation_station","adresse_station","code_insee_commune","coordonneesXY","nbre_pdc","id_pdc_itinerance","id_pdc_local","puissance_nominale","prise_type_ef","prise_type_2","prise_type_combo_ccs","prise_type_chademo","prise_type_autre","gratuit","paiement_acte","paiement_cb","paiement_autre","tarification_eur_kWh","condition_acces","reservation","horaires","accessibilite_pmr","restriction_gabarit","station_deux_roues","raccordement","num_pdl","date_mise_en_service","observations","date_maj","cable_t2_attache","last_modified","datagouv_dataset_id","datagouv_resource_id","datagouv_organization_or_owner","created_at","consolidated_longitude","consolidated_latitude","consolidated_code_postal","consolidated_commune","consolidated_is_lon_lat_correct","consolidated_is_code_insee_verified","consolidated_is_code_insee_modified"
"TOYOTA LEXUS NIMES - GARAGE VEYRUNES ","380655548","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","TOYOTA LEXUS NIMES - GARAGE VEYRUNES ","FRZTLE22AC55366","55366","toyota - nimes - 22kw ac ","Parking public","rue francis cantier 30000 nîmes","30189","[4.391484, 43.841971]","1","FRZTLE22AC55366","55366","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 09:00-19:00,sa 09:00-18:30","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-02-24","inconnu","2021-02-24","inconnu","2024-12-06T06:50:02.419000+00:00","6328409dcf95cab5ef4f0bfa","82016ea7-546e-4061-a163-f4f81af4a66b","zeborne","2022-09-19T12:12:46.422000+00:00","4.391484","43.841971","inconnu","Nîmes","TRUE","TRUE","FALSE"
"GARAGE NELLO CHELLI - DIJON","307016121","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","GARAGE NELLO CHELLI - DIJON","FRZTLE22AC55087","55087","toyota - dijon - 22kw ac ","Parking public","23 rue des ardennes 21000 dijon","21231","[5.065799, 47.354481]","1","FRZTLE22AC55087","55087","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 07:45-12:00,mo-fr 13:45-19:00,sa 09:00-19:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-02-19","inconnu","2021-02-19","inconnu","2024-12-06T06:45:00.153000+00:00","629dc374046f295ee425a2ab","26d24daf-029e-4196-b551-b7d7038aedd3","zeborne","2022-06-06T11:05:57.327000+00:00","5.065799","47.354481","21000","Dijon","TRUE","TRUE","FALSE"
"GARAGE NELLO CHELLI - DIJON","307016121","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","GARAGE NELLO CHELLI - DIJON","FRZTLE22AC55086","55086","toyota - dijon - 22kw ac ","Parking public"," 23 rue des ardennes 21000 dijon","21231","[5.065799, 47.354481]","1","FRZTLE22AC55086","55086","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 07:45-12:00,mo-fr 13:45-19:00,sa 09:00-19:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-02-19","inconnu","2021-02-19","inconnu","2024-12-06T06:45:00.153000+00:00","629dc374046f295ee425a2ab","26d24daf-029e-4196-b551-b7d7038aedd3","zeborne","2022-06-06T11:05:57.327000+00:00","5.065799","47.354481","21000","Dijon","TRUE","TRUE","FALSE"
"TOYOTA - METZ","403547102","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","TOYOTA - METZ","FRZTLE22AC48423","48423"," toyota - metz- 22kw ac d ","Parking public","15 rue des allies 57050 metz","57463","[2.615871, 48.816567]","1","FRZTLE22AC48423","48423","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","TRUE","0","Accès libre","FALSE","mo-fr 08:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-11-23","inconnu","2020-11-23","inconnu","2024-12-06T06:49:53.097000+00:00","633452e50c0366eecca7df9d","0bb0958d-6c80-4450-89df-2ed3aad072f0","zeborne","2022-09-28T15:57:58.261000+00:00","2.615871","48.816567","57050","Metz","FALSE","TRUE","FALSE"
"TOYOTA - METZ","403547102","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","TOYOTA - METZ","FRZTLE22AC48422","48422","toyota - metz- 22kw ac g ","Parking public","15 rue des allies 57050 metz","57463","[2.615871, 48.816567]","1","FRZTLE22AC48422","48422","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-fr 08:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-11-23","inconnu","2020-11-23","inconnu","2024-12-06T06:49:53.097000+00:00","633452e50c0366eecca7df9d","0bb0958d-6c80-4450-89df-2ed3aad072f0","zeborne","2022-09-28T15:57:58.261000+00:00","2.615871","48.816567","57050","Metz","FALSE","TRUE","FALSE"
" TOYOTA PERIGUEUX - MAGOT CAVARD ","338385685","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","TOYOTA PERIGUEUX - MAGOT CAVARD","FRZTLE22AC131525","131525","toyota - périgueux - 22kw ac","Parking public","192 route de lyon 24750 boulazac isle manoire","24053","[0.7461104, 45.17941688]","1","FRZTLE22AC131525","131525","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:00-12:00,mo-fr 14:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Direct","inconnu","2022-05-11","inconnu","2022-05-11","inconnu","2024-12-06T06:44:59.808000+00:00","629a2f065f2410a8a40c04ff","cd790467-c119-4535-a806-7a7518c1ce69","zeborne","2022-06-03T17:55:51.042000+00:00","0.7461104","45.17941688","inconnu","Boulazac Isle Manoire","TRUE","TRUE","FALSE"
"TOYOTA PERIGUEUX - MAGOT CAVARD ","338385685","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","TOYOTA PERIGUEUX - MAGOT CAVARD ","FRZTLE22AC131524","131524","toyota - périgueux - 22kw ac 	","Parking public","192 route de lyon 24750 boulazac isle manoire","24053","[0.7461104, 45.17941688]","1","FRZTLE22AC131524","131524","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:00-12:00,mo-fr 14:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2022-05-11","inconnu","2022-05-11","inconnu","2024-12-06T06:44:59.808000+00:00","629a2f065f2410a8a40c04ff","cd790467-c119-4535-a806-7a7518c1ce69","zeborne","2022-06-03T17:55:51.042000+00:00","0.7461104","45.17941688","inconnu","Boulazac Isle Manoire","TRUE","TRUE","FALSE"
"TOYOTA PERIGUEUX - MAGOT CAVARD ","338385685","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","TOYOTA PERIGUEUX - MAGOT CAVARD","FRZTLE22AC131517","131517","toyota - périgueux - 22kw ac ","Parking public","192 route de lyon 24750 boulazac isle manoire","24053","[0.7461104, 45.17941688]","1","FRZTLE22AC131517","131517","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:00-12:00,mo-fr 14:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2022-05-11","inconnu","2022-05-11","inconnu","2024-12-06T06:44:59.808000+00:00","629a2f065f2410a8a40c04ff","cd790467-c119-4535-a806-7a7518c1ce69","zeborne","2022-06-03T17:55:51.042000+00:00","0.7461104","45.17941688","inconnu","Boulazac Isle Manoire","TRUE","TRUE","FALSE"
"TOYOTA PERIGUEUX - MAGOT CAVARD ","338385685","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","TOYOTA PERIGUEUX - MAGOT CAVARD","FRZTLE22AC131516","131516","toyota - périgueux - 22kw ac ","Parking public","192 route de lyon 24750 boulazac isle manoire","24053","[0.7461104, 45.17941688]","1","FRZTLE22AC131516","131516","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:00-12:00,mo-fr 14:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2022-05-11","inconnu","2022-05-11","inconnu","2024-12-06T06:44:59.808000+00:00","629a2f065f2410a8a40c04ff","cd790467-c119-4535-a806-7a7518c1ce69","zeborne","2022-06-03T17:55:51.042000+00:00","0.7461104","45.17941688","inconnu","Boulazac Isle Manoire","TRUE","TRUE","FALSE"
"GCA CAEN","448310771","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","GCA CAEN","FRZTLE22AC128616","128616","toyota - mondeville - 22kw ac","Parking public","77-79 route de paris 14120 mondeville","14437","[-0.323404, 49.17014]","1","FRZTLE22AC128616","128616","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-fr 08:00-12:00,mo-fr 14:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2022-04-12","inconnu","2022-04-12","inconnu","2024-12-06T06:45:16.661000+00:00","62bedce34fff628937a8a880","f5688c80-6223-42af-b013-9e6fcbe6f403","zeborne","2022-07-01T13:39:16.256000+00:00","-0.323404","49.17014","14120","Mondeville","TRUE","TRUE","FALSE"
"GCA CAEN ","448310771","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","GCA CAEN","FRZTLE22AC128615","128615","toyota - mondeville - 22kw ac ","Parking public","77-79 route de paris 14120 mondeville","14437","[-0.323404, 49.17014]","1","FRZTLE22AC128615","128615","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-fr 08:00-12:00,mo-fr 14:00-19:00,sa 09:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2022-04-12","inconnu","2022-04-12","inconnu","2024-12-06T06:45:16.661000+00:00","62bedce34fff628937a8a880","f5688c80-6223-42af-b013-9e6fcbe6f403","zeborne","2022-07-01T13:39:16.256000+00:00","-0.323404","49.17014","14120","Mondeville","TRUE","TRUE","FALSE"
"NORAUTO - PLAISIR","480470152","saoustin@norauto.fr","ZEPHYRE SAS","sav@zephyre.fr","180977673","NORAUTO - PLAISIR","FRZP1PEAC42653","b7c10242-9e94-48eb-9546-6d19180e89e1","norauto - plaisir","Parking privé à usage public","rue des vicomtes","78490","[1.957471,48.827870]","1","FRZPEPEAC42653","6d97b096-1bab-43c2-9080-cbf72c8fd921","22","FALSE","TRUE","FALSE","TRUE","FALSE","FALSE","TRUE","TRUE","TRUE","0.35","Accès libre","FALSE","mo-su 00:00-23:59","Accessible mais non réservé PMR","aucune","FALSE","Direct","inconnu","inconnu","aucune","2024-01-26","FALSE","2024-12-06T06:48:48.732000+00:00","65a5487fa94ead1ffa4562a3","4f46d714-6264-4c20-9734-e2e5863f344b","zephyre","2024-01-26T09:28:27.704000+00:00","1.957471","48.82787","78370","Plaisir","TRUE","TRUE","FALSE"
"MELLONE CONSTRUCTION	","534056148","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","MELLONE CONSTRUCTION","FRZPEE74AC71708","71708","mellone construction - roquevaire - 7,4kw ac ","Parking public","za saint esteve 13360 roquevaire","13086","[5.59939, 43.336796]","1","FRZPEE74AC71708","71708","7.4","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-su 00:00-23:59","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-09-03","inconnu","2021-09-03","inconnu","2024-12-06T06:45:17.370000+00:00","62c30707659f5babb9bb0824","ebb7a382-290c-419f-bdd5-f546bbdac064","zeborne","2022-07-04T17:28:07.719000+00:00","5.59939","43.336796","13360","Roquevaire","TRUE","TRUE","FALSE"
"MELLONE CONSTRUCTION","534056148","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","MELLONE CONSTRUCTION","FRZPEE74AC71707","71707","mellone construction - roquevaire - 7,4kw ac ","Parking public","za saint esteve 13360 roquevaire","13086","[5.59939, 43.336796]","1","FRZPEE74AC71707","71707","7.4","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-su 00:00-23:59","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-09-03","inconnu","2021-09-03","inconnu","2024-12-06T06:45:17.370000+00:00","62c30707659f5babb9bb0824","ebb7a382-290c-419f-bdd5-f546bbdac064","zeborne","2022-07-04T17:28:07.719000+00:00","5.59939","43.336796","13360","Roquevaire","TRUE","TRUE","FALSE"
"PMD AUTOMOBILES","405267402","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","PMD AUTOMOBILES","FRZPEE74AC47259","47259","renault - proville - 7kw ac ","Parking public","22 rue jean jaures 59267 proville","59476","[3.2081186, 50.1621653]","1","FRZPEE74AC47259","47259","7.4","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-su 00:00-23:59","Accessible mais non réservé PMR","aucune","TRUE","Indirect","inconnu","2020-11-18","inconnu","2020-11-18","inconnu","2024-12-06T06:44:34.577000+00:00","62e7b8337c48ce7230f0753e","45bed59c-7745-4381-bd44-2d48eef5d96e","zeborne","2022-08-01T13:25:40.013000+00:00","3.2081186","50.1621653","59267","Proville","TRUE","TRUE","FALSE"
"CAMPING LA POMMERAIE","429354541","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","CAMPING LA POMMERAIE","FRZPEE24DC57509","57509","camping la pommeraie - cabourg - 24kw dc ","Parking public","81 avenue guillaume le conquerant 14390 cabourg","14117","[-0.1393838, 49.2819168]","1","FRZPEE24DC57509","57509","24","FALSE","FALSE","TRUE","TRUE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-su 00:00-23:59","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-04-13","inconnu","2021-04-13","inconnu","2024-12-06T06:45:06.330000+00:00","629e1be8a392f50b485e453e","ef54bafe-decd-43d8-a40e-276c547170e8","zeborne","2022-06-06T17:23:21.385000+00:00","-0.1393838","49.2819168","14390","Cabourg","TRUE","TRUE","FALSE"
"ETABLISSEMENT DES FILS DE J.MONNIER SAINT BERTHEVIN","735550048","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","ETABLISSEMENT DES FILS DE J.MONNIER SAINT BERTHEVIN ","FRZPEE22AC71514","71514","meubles monnier - laval - 22kw ac ","Parking public","31 avenue de paris 53940 saint-berthevin","53201","[-0.811676, 48.0690269]","1","FRZPEE22AC71514","71514","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-sa 09:30-19:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-09-03","inconnu","2021-09-03","inconnu","2024-12-06T06:50:04.414000+00:00","6329ceb74ae7f92d3038eb9c","346bbb52-6cfc-4ae8-9375-19c1c6bd5a5a","zeborne","2022-09-20T16:31:19.562000+00:00","-0.811676","48.0690269","53940","Saint-Berthevin","TRUE","TRUE","FALSE"
"ETABLISSEMENT DES FILS DE J.MONNIER SAINT BERTHEVIN ","735550048","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","ETABLISSEMENT DES FILS DE J.MONNIER SAINT BERTHEVIN ","FRZPEE22AC71494","71494","meubles monnier - laval - 22kw ac ","Parking public","31 avenue de paris 53940 saint-berthevin","53201","[-0.811676, 48.0690269]","1","FRZPEE22AC71494","71494","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-sa 09:30-19:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-09-03","inconnu","2021-09-03","inconnu","2024-12-06T06:50:04.414000+00:00","6329ceb74ae7f92d3038eb9c","346bbb52-6cfc-4ae8-9375-19c1c6bd5a5a","zeborne","2022-09-20T16:31:19.562000+00:00","-0.811676","48.0690269","53940","Saint-Berthevin","TRUE","TRUE","FALSE"
"CAMPING LA POMMERAIE","429354541","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","CAMPING LA POMMERAIE","FRZPEE22AC57510","57510","camping la pommeraie - cabourg - 24kw ac ","Parking public","81 avenue guillaume le conquerant 14390 cabourg","14117","[-0.1393838, 49.2819168]","1","FRZPEE22AC57510","57510","22","FALSE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-su 00:00-23:59","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2021-04-13","inconnu","2021-04-13","inconnu","2024-12-06T06:45:06.330000+00:00","629e1be8a392f50b485e453e","ef54bafe-decd-43d8-a40e-276c547170e8","zeborne","2022-06-06T17:23:21.385000+00:00","-0.1393838","49.2819168","14390","Cabourg","TRUE","TRUE","FALSE"
"STYLE AND DESIGN","524678711","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","STYLE AND DESIGN","FRZPEE22AC45135","45135","style and design - maurepas - 7.4kw ac","Parking public","1 rue marie curie 78310 maurepas","78383","[1.9288851, 48.7580017]","1","FRZPEE22AC45135","45135","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:00-12:00,mo-fr 14:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-11-10","inconnu","2020-11-10","inconnu","2024-12-06T06:45:08.336000+00:00","628e0e4ea3cf2c9696230458","634e5b80-5a83-484e-9c44-89bd4fc117eb","zeborne","2022-05-25T13:09:02.976000+00:00","1.9288851","48.7580017","78310","Maurepas","TRUE","TRUE","FALSE"
"STYLE AND DESIGN","524678711","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","STYLE AND DESIGN","FRZPEE22AC45134","45134","style and design - maurepas - 7.4kw ac","Parking public","1 rue marie curie 78310 maurepas","78383","[1.9288851, 48.7580017]","1","FRZPEE22AC45134","45134","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:00-12:00,mo-fr 14:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-11-10","inconnu","2020-11-10","inconnu","2024-12-06T06:45:08.336000+00:00","628e0e4ea3cf2c9696230458","634e5b80-5a83-484e-9c44-89bd4fc117eb","zeborne","2022-05-25T13:09:02.976000+00:00","1.9288851","48.7580017","78310","Maurepas","TRUE","TRUE","FALSE"
"STYLE AND DESIGN","524678711","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","STYLE AND DESIGN","FRZPEE22AC45107","45107","style and design - maurepas - 7.4kw ac","Parking public","1 rue marie curie 78310 maurepas","78383","[1.9288851, 48.7580017]","1","FRZPEE22AC45107","45107","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:00-12:00,mo-fr 14:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-11-10","inconnu","2020-11-10","inconnu","2024-12-06T06:45:08.336000+00:00","628e0e4ea3cf2c9696230458","634e5b80-5a83-484e-9c44-89bd4fc117eb","zeborne","2022-05-25T13:09:02.976000+00:00","1.9288851","48.7580017","78310","Maurepas","TRUE","TRUE","FALSE"
"STYLE AND DESIGN","524678711","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","STYLE AND DESIGN","FRZPEE22AC45106","45106","style and design - maurepas - 7.4kw ac","Parking public","1 rue marie curie 78310 maurepas","78383","[1.9288851, 48.7580017]","1","FRZPEE22AC45106","45106","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:00-12:00,mo-fr 14:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-11-10","inconnu","2020-11-10","inconnu","2024-12-06T06:45:08.336000+00:00","628e0e4ea3cf2c9696230458","634e5b80-5a83-484e-9c44-89bd4fc117eb","zeborne","2022-05-25T13:09:02.976000+00:00","1.9288851","48.7580017","78310","Maurepas","TRUE","TRUE","FALSE"
"SOCIETE VITROLLAISE D'ENTREPOSAGE ET DE MANUTENTION","332009471","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","02 52 07 25 97","FORD VITROLLES","FRZPEE22AC35840","35840","ford - vitrolles - 22kw ac ","Parking public","allée des rastoubles 13127 ","13117","[5.2877885, 43.4227369]","1","FRZPEE22AC35840","35840","22","TRUE","TRUE","FALSE","FALSE","FALSE","FALSE","TRUE","FALSE","TRUE","0","Accès libre","TRUE","mo-fr 08:00-12:00,mo-fr 14:00-18:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-07-01","inconnu","2020-07-01","inconnu","2024-12-06T06:45:07.144000+00:00","628ca7452b6ed3d975d5808f","4e1fd2cd-f492-4d5f-9aba-1833bace2652","zeborne","2022-05-24T11:37:10.073000+00:00","5.2877885","43.4227369","13127","Vitrolles","TRUE","TRUE","FALSE"
"FORD - SAUMUR","57202046","advenir@zeborne.com","ZEBORNE","advenir@zeborne.com","0252072597","FORD - SAUMUR","FRZPEE22AC31929","31929","ford - saumur - 22kw ","Parking public","clenet route de cholet 49400 distré","49123","[-0.1357063, 47.2277788]","1","FRZPEE22AC31929","31929","22","TRUE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","FALSE","FALSE","0","Accès libre","TRUE","mo-sa 08:30-19:00","Accessible mais non réservé PMR","aucune","FALSE","Indirect","inconnu","2020-03-04","inconnu","2020-03-04","inconnu","2024-12-06T06:44:44.360000+00:00","62d7fbe7a40735cee531f15d","958721e0-d7c7-4f95-8d12-c4bf6928d944","zeborne","2022-07-20T14:58:16.147000+00:00","-0.1357063","47.2277788","49400","Distré","TRUE","TRUE","FALSE"
"OFFICE PUBLIC DE L'HABITAT DE LA SOMME","inconnu","inconnu","INCONNU","advenir@zeborne.com","inconnu","AMSOM HABITAT HENSON","FRZPEE22AC176462","inconnu","borne 1 - amsom henson - amiens 22kw","Parking privé à usage public","21 allee des henson 80000 amiens","inconnu","[2.2881281, 49.8991181]","1","FRZPEE22AC176462","inconnu","22","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","inconnu","inconnu","0","Accès libre","TRUE","mo-fr 08:30-17:00","Accessible mais non réservé PMR","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2024-04-09","inconnu","2024-04-10T07:03:21.694000+00:00","66151092da8f17192e6afbbb","40227257-5ddc-4f46-bc4e-20ee8799e404","zeborne","2024-04-09T09:55:30.437000+00:00","2.2881281","49.8991181","inconnu","inconnu","FALSE","FALSE","FALSE"
"OFFICE PUBLIC DE L'HABITAT DE LA SOMME","inconnu","inconnu","INCONNU","advenir@zeborne.com","inconnu","AMSOM HABITAT HENSON","FRZPEE22AC176460","inconnu","borne 2 - amsom henson - amiens 22kw","Parking privé à usage public","21 allee des henson 80000 amiens","inconnu","[2.2881281, 49.8991181]","1","FRZPEE22AC176460","inconnu","7.4","FALSE","TRUE","FALSE","FALSE","FALSE","TRUE","FALSE","inconnu","inconnu","0","Accès libre","TRUE","mo-fr 08:30-17:00","Accessible mais non réservé PMR","inconnu","FALSE","inconnu","inconnu","inconnu","inconnu","2024-04-09","inconnu","2024-04-10T07:03:21.694000+00:00","66151092da8f17192e6afbbb","40227257-5ddc-4f46-bc4e-20ee8799e404","zeborne","2024-04-09T09:55:30.437000+00:00","2.2881281","49.8991181","inconnu","inconnu","FALSE","FALSE","FALSE"
